Symbol,Name,Market Cap,Country,Sector,Industry
FELE,Franklin Electric Co. Inc. Common Stock,3685292317.00,United States,Consumer Durables,Metal Fabrications
FEMY,Femasys Inc. Common Stock,100561261.00,United States,,
FENC,Fennec Pharmaceuticals Inc. Common Stock,187381091.00,United States,,
FEYE,FireEye Inc. Common Stock,4966817182.00,United States,Technology,Computer Software: Prepackaged Software
FFBC,First Financial Bancorp. Common Stock,2422310147.00,United States,Finance,Major Banks
FFBW,FFBW Inc. Common Stock (MD),82056083.00,United States,Finance,Major Banks
FFHL,Fuwei Films (Holdings) Co. Ltd. Ordinary Shares,39026752.00,China,Capital Goods,Specialty Chemicals
FFIC,Flushing Financial Corporation Common Stock,677600003.00,United States,Finance,Major Banks
FFIN,First Financial Bankshares Inc. Common Stock,7074440579.00,United States,Finance,Major Banks
FFIV,F5 Networks Inc. Common Stock,11312520767.00,United States,Technology,EDP Services
FFNW,First Financial Northwest Inc. Common Stock,145385085.00,United States,Finance,Banks
FFWM,First Foundation Inc. Common Stock,1060186235.00,United States,Finance,Major Banks
FGBI,First Guaranty Bancshares Inc. Common Stock,183914857.00,United States,Finance,Major Banks
FGEN,FibroGen Inc Common Stock,2549188041.00,United States,Health Care,Major Pharmaceuticals
FGF,FG Financial Group Inc. Common Stock,49953459.00,United States,Finance,Property-Casualty Insurers
FHB,First Hawaiian Inc. Common Stock,3838131396.00,United States,Finance,Major Banks
FHTX,Foghorn Therapeutics Inc. Common Stock,379146204.00,United States,Consumer Durables,Specialty Chemicals
FIBK,First Interstate BancSystem Inc. Class A Common Stock,2690217728.00,United States,Finance,Major Banks
FIII,Forum Merger III Corporation Class A Common stock,325990838.00,United States,Capital Goods,Auto Manufacturing
FINM,Marlin Technology Corporation Class A Ordinary Share,500940000.00,United States,Finance,Business Services
FISI,Financial Institutions Inc. Common Stock,481989975.00,United States,Finance,Major Banks
FISV,Fiserv Inc. Common Stock,72126244944.00,United States,Technology,EDP Services
FITB,Fifth Third Bancorp Common Stock,27733176019.00,United States,Finance,Major Banks
FIVE,Five Below Inc. Common Stock,11071008721.00,United States,Consumer Services,Department/Specialty Retail Stores
FIVN,Five9 Inc. Common Stock,12279601924.00,United States,Technology,EDP Services
FIXX,Homology Medicines Inc. Common Stock,417283711.00,United States,Health Care,Major Pharmaceuticals
FIZZ,National Beverage Corp. Common Stock,4420608297.00,United States,Consumer Non-Durables,Beverages (Production/Distribution)
FKWL,Franklin Wireless Corp. Common Stock,105007946.00,United States,Public Utilities,Telecommunications Equipment
FLAC,Frazier Lifesciences Acquisition Corporation Class A Ordinary Shares,176622450.00,United States,Finance,Business Services
FLDM,Fluidigm Corporation Common Stock,467768165.00,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
FLEX,Flex Ltd. Ordinary Shares,8828451476.00,Singapore,Technology,Electrical Products
FLGC,Flora Growth Corp. Common Stock,162631924.00,Canada,,
FLGT,Fulgent Genetics Inc. Common Stock,2382487621.00,United States,Health Care,Medical Specialities
FLIC,First of Long Island Corporation (The) Common Stock,498278592.00,United States,Finance,Major Banks
FLL,Full House Resorts Inc. Common Stock,347231228.00,United States,Consumer Services,Movies/Entertainment
FLMN,Falcon Minerals Corporation Class A Common Stock,446561931.00,United States,Energy,Oil & Gas Production
FLNT,Fluent Inc. Common Stock,227598090.00,United States,Technology,EDP Services
FLUX,Flux Power Holdings Inc. Common Stock,153537196.00,United States,Capital Goods,Electrical Products
FLWS,1-800-FLOWERS.COM Inc. Common Stock,2192055289.00,United States,Consumer Services,Catalog/Specialty Distribution
FLXN,Flexion Therapeutics Inc. Common Stock,460465876.00,United States,Health Care,Major Pharmaceuticals
FLXS,Flexsteel Industries Inc. Common Stock,299639086.00,United States,Consumer Durables,Home Furnishings
FLYW,Flywire Corporation Voting Common Stock,3866664487.00,United States,Technology,EDP Services
FMAO,Farmers & Merchants Bancorp Inc. Common Stock,243510695.00,United States,Finance,Savings Institutions
FMBH,First Mid Bancshares Inc. Common Stock,685524664.00,United States,Finance,Major Banks
FMBI,First Midwest Bancorp Inc. Common Stock,2338077273.00,United States,Finance,Major Banks
FMIV,Forum Merger IV Corporation Class A Common stock,419288191.00,United States,,
FMNB,Farmers National Banc Corp. Common Stock,458312899.00,United States,Finance,Major Banks
FMTX,Forma Therapeutics Holdings Inc. Common Stock,1299833267.00,United States,Health Care,Major Pharmaceuticals
FNCB,FNCB Bancorp Inc. Common Stock,146426582.00,United States,Finance,Major Banks
FNCH,Finch Therapeutics Group Inc. Common Stock,698499251.00,United States,Health Care,Major Pharmaceuticals
FNHC,FedNat Holding Company Common Stock,72442702.00,United States,Finance,Property-Casualty Insurers
FNKO,Funko Inc. Class A Common Stock,1100913396.00,United States,Consumer Non-Durables,Recreational Products/Toys
FNLC,First Bancorp Inc  (ME) Common Stock,320915490.00,United States,Finance,Major Banks
FNWB,First Northwest Bancorp Common Stock,182509161.00,United States,Finance,Banks
FOCS,Focus Financial Partners Inc. Class A Common Stock,3730835325.00,United States,Finance,Investment Bankers/Brokers/Service
FOLD,Amicus Therapeutics Inc. Common Stock,2761707523.00,United States,Health Care,Major Pharmaceuticals
FONR,Fonar Corporation Common Stock,117199824.00,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
FORA,Forian Inc. Common Stock,380753194.00,United States,Technology,Computer Software: Prepackaged Software
FORD,Forward Industries Inc. Common Stock,30554992.00,United States,,
FORE,Foresight Acquisition Corp. Class A Common Stock,399601125.00,United States,,
FORM,FormFactor Inc. FormFactor Inc. Common Stock,2764921180.00,United States,Technology,Semiconductors
FORR,Forrester Research Inc. Common Stock,868839180.00,United States,Consumer Services,EDP Services
FORTY,Formula Systems (1985) Ltd. American Depositary Shares,1358130910.00,Israel,Technology,EDP Services
FOSL,Fossil Group Inc. Common Stock,707267449.00,United States,Consumer Non-Durables,Consumer Specialties
FOX,Fox Corporation Class B Common Stock,21113754892.00,United States,Consumer Services,Broadcasting
FOXA,Fox Corporation Class A Common Stock,22256763881.00,United States,Consumer Services,Broadcasting
FOXF,Fox Factory Holding Corp. Common Stock,6459557310.00,United States,Consumer Non-Durables,Motor Vehicles
FOXW,FoxWayne Enterprises Acquisition Corp. Class A Common Stock,71434125.00,United States,,
FPAY,FlexShopper Inc. Common Stock,66065059.00,United States,Consumer Services,Consumer Electronics/Video Chains
FRAF,Franklin Financial Services Corporation Common Stock,134782764.00,United States,Finance,Major Banks
FRBA,First Bank Common Stock,277517683.00,United States,Finance,Major Banks
FRBK,Republic First Bancorp Inc. Common Stock,258453690.00,United States,Finance,Major Banks
FREE,Whole Earth Brands Inc. Class A Common Stock,519921862.00,United States,Miscellaneous,Home Furnishings
FREEW,Whole Earth Brands Inc. Warrant,,United States,Miscellaneous,Home Furnishings
FREQ,Frequency Therapeutics Inc. Common Stock,369909066.00,United States,Health Care,Major Pharmaceuticals
FRG,Franchise Group Inc. Common Stock,1441998962.00,United States,Miscellaneous,Other Consumer Services
FRGI,Fiesta Restaurant Group Inc. Common Stock,342196368.00,United States,Consumer Services,Restaurants
FRHC,Freedom Holding Corp. Common Stock,3815302775.00,Kazakhstan,Finance,Investment Bankers/Brokers/Service
FRLN,Freeline Therapeutics Holdings plc American Depositary Shares,304673167.00,United Kingdom,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
FRME,First Merchants Corporation Common Stock,2363531235.00,United States,Finance,Major Banks
FROG,JFrog Ltd. Ordinary Shares,4648732705.00,United States,Technology,Computer Software: Prepackaged Software
FRON,Frontier Acquisition Corp. Class A Ordinary Shares,286744559.00,United States,Finance,Business Services
FRPH,FRP Holdings Inc. Common Stock,586838154.00,United States,Finance,Real Estate
FRPT,Freshpet Inc. Common Stock,7358183120.00,United States,,
FRSG,First Reserve Sustainable Growth Corp. Class A Common Stock,270542105.00,United States,,
FRST,Primis Financial Corp. Common Stock,373107643.00,United States,Finance,Major Banks
FRSX,Foresight Autonomous Holdings Ltd. American Depositary Shares,285073036.00,Israel,Technology,Computer Software: Prepackaged Software
FRTA,Forterra Inc. Common Stock,1567800838.00,United States,,
FRW,PWP Forward Acquisition Corp. I Class A Common Stock,257135709.00,United States,Finance,Business Services
FSBC,Five Star Bancorp Common Stock,451308310.00,United States,Finance,Major Banks
FSBW,FS Bancorp Inc. Common Stock,301862495.00,United States,Finance,Banks
FSEA,First Seacoast Bancorp Common Stock,60291530.00,United States,Finance,Commercial Banks
FSFG,First Savings Financial Group Inc. Common Stock,175609496.00,United States,Finance,Major Banks
FSII,FS Development Corp. II Class A Common Stock,254452660.00,United States,,
FSLR,First Solar Inc. Common Stock,9341620414.00,United States,Technology,Semiconductors
FSRX,FinServ Acquisition Corp. II Class A Common Stock,373425000.00,United States,,
FSSI,Fortistar Sustainable Solutions Corp. Class A Common Stock,313734375.00,United States,,
FSTR,L.B. Foster Company Common Stock,196326905.00,United States,Basic Industries,Metal Fabrications
FSTX,F-star Therapeutics Inc. Common Stock,172356786.00,United States,Health Care,Major Pharmaceuticals
FSV,FirstService Corporation Common Shares,7614361093.00,Canada,,
FTAA,FTAC Athena Acquisition Corp. Class A Ordinary Share,335290663.00,United States,Finance,Business Services
FTCI,FTC Solar Inc. Common Stock,1020049312.00,United States,Technology,Semiconductors
FTCV,FinTech Acquisition Corp. V Class A Common Stock,411265604.00,United States,Finance,Business Services
FTDR,frontdoor inc. Common Stock,4296250513.00,United States,Miscellaneous,Other Consumer Services
FTEK,Fuel Tech Inc. Common Stock,73238374.00,United States,Capital Goods,Pollution Control Equipment
FTFT,Future FinTech Group Inc. Common Stock,236879880.00,China,Technology,EDP Services
FTHM,Fathom Holdings Inc. Common Stock,529669741.00,United States,Finance,Real Estate
FTNT,Fortinet Inc. Common Stock,39527771314.00,United States,Miscellaneous,Diversified Manufacture
FTOC,FTAC Olympus Acquisition Corp. Class A Ordinary Shares,1044316857.00,United States,Finance,Business Services
FULC,Fulcrum Therapeutics Inc. Common Stock,294116364.00,United States,Health Care,Major Pharmaceuticals
FULT,Fulton Financial Corporation Common Stock,2666738400.00,United States,Finance,Major Banks
FUNC,First United Corporation Common Stock,120490746.00,United States,Finance,Major Banks
FUND,Sprott Focus Trust Inc. Common Stock,256864737.00,United States,Finance,Investment Managers
FUSB,First US Bancshares Inc. Common Stock,68350051.00,United States,Finance,Major Banks
FUSN,Fusion Pharmaceuticals Inc. Common Shares,342200107.00,Canada,,
FUTU,Futu Holdings Limited American Depositary Shares,24786170735.00,Hong Kong,Finance,Investment Bankers/Brokers/Service
FUV,Arcimoto Inc. Common Stock,558930460.00,United States,Consumer Non-Durables,Motor Vehicles
FVAM,5:01 Acquisition Corp. Class A Common Stock,106908097.00,United States,,
FVCB,FVCBankcorp Inc. Common Stock,241954689.00,United States,Finance,Commercial Banks
FVE,Five Star Senior Living Inc. Common Stock,171999827.00,United States,Health Care,Hospital/Nursing Management
FWAA,Fifth Wall Acquisition Corp. I Class A Common Stock,543321750.00,United States,,
FWAC,Fifth Wall Acquisition Corp. III Class A Ordinary Shares,356300945.00,United States,,
FWONA,Liberty Media Corporation Series A Liberty Formula One Common Stock,10078774756.00,United States,Consumer Services,Broadcasting
FWONK,Liberty Media Corporation Series C Liberty Formula One Common Stock,11340070700.00,United States,Consumer Services,Broadcasting
FWP,Forward Pharma A/S American Depositary Shares,50746553.00,Denmark,Health Care,Major Pharmaceuticals
FWRD,Forward Air Corporation Common Stock,2510782674.00,United States,Transportation,Oil Refining/Marketing
FXNC,First National Corporation Common Stock,96152125.00,United States,Finance,Major Banks
FYBR,Frontier Communications Parent Inc. Common Stock,6022016000.00,United States,Consumer Services,Telecommunications Equipment
GABC,German American Bancorp Inc. Common Stock,1017762291.00,United States,Finance,Major Banks
GAIA,Gaia Inc. Class A Common Stock,229102758.00,United States,Capital Goods,Industrial Machinery/Components
GAIN,Gladstone Investment Corporation Business Development Company,479480532.00,United States,Finance,Finance/Investors Services
GALT,Galectin Therapeutics Inc. Common Stock,200427019.00,United States,Health Care,Major Pharmaceuticals
GAMC,Golden Arrow Merger Corp. Class A Common Stock,352187500.00,United States,Finance,Business Services
GAME,Engine Media Holdings Inc. Common Stock,183455913.00,Canada,,
GAN,GAN Limited Ordinary Shares,717507332.00,United Kingdom,Technology,Computer Software: Programming Data Processing
GANX,Gain Therapeutics Inc. Common Stock,123279523.00,United States,Health Care,Major Pharmaceuticals
GASS,StealthGas Inc. Common Stock,106003624.00,Greece,Transportation,Marine Transportation
GBCI,Glacier Bancorp Inc. Common Stock,5423777903.00,United States,Finance,Major Banks
GBDC,Golub Capital BDC Inc. Common Stock,2624414629.00,United States,Finance,Investment Managers
GBIO,Generation Bio Co. Common Stock,1528539865.00,United States,Health Care,Major Pharmaceuticals
GBLI,Global Indemnity Group LLC Class A Common Stock (DE),397902314.00,Ireland,Finance,Property-Casualty Insurers
GBNH,Greenbrook TMS Inc. Common Shares,206450954.00,Canada,,
GBNY,Generations Bancorp NY Inc. Common Stock,25774594.00,United States,Finance,Major Banks
GBOX,Greenbox POS Common Stock,526401960.00,United States,Technology,EDP Services
GBRG,Goldenbridge Acquisition Limited Ordinary Shares,74149250.00,Hong Kong,Finance,Business Services
